text,label
"Kepala Biro Pers, Media dan Informasi Sekretariat Presiden (Setpres) Bey Machmudin membantah adanya kabar yang menyebutkan bahwa Presiden Joko Widodo (Jokowi) mendapatkan kenaikan gaji adalah tidak benar Hingga saat ini, Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla masih menerima gaji sesuai Undang-Undang Nomor 7 Tahun 1978 tentang Hak Keuangan/Administratif Presiden dan Wakil Presiden serta Bekas Presiden dan Wakil Presiden, ujar Bey dalam siaran persnya, Rabu (28/6/2017) siang Dilansir situs resmi Setkab RI, Kepala Biro Pers, Media, dan Informasi Setpres itu menyebutkan, dalam pasal 2 Undang-Undang tersebut, tercantum bahwa gaji pokok Presiden adalah enam kali gaji pokok tertinggi pejabat di Indonesia selain Presiden dan Wakil Presiden Sementara gaji pokok Wakil Presiden adalah empat kali gaji pokok tertinggi pejabat selain Presiden dan Wakil Presiden Selanjutnya, menurut Peraturan Pemerintah Nomor 75 Tahun 2000, gaji pokok tertinggi pejabat negara (Ketua DPR, MA, BPK) adalah sebesar Rp 5040000 per bulan Dengan demikian, besarnya Gaji Pokok Presiden setiap bulannya adalah enam kali gaji tersebut, yaitu Rp 30240000 Sedangkan Gaji Pokok Wakil Presiden setiap bulannya adalah empat kali dari gaji tersebut yakni Rp 20160000, jelas Bey Adapun besarnya tunjangan jabatan yang diterima Presiden dan Wakil Presiden setiap bulannya, menurut Bey, sesuai dengan Keputusan Presiden Nomor 68 Tahun 2001 yaitu sebesar Rp 32500000 untuk Presiden dan Rp 22000000 untuk Wakil Presiden Dengan demikian, besaran penghasilan yang diterima oleh Presiden dan Wakil Presiden tidak mengalami perubahan sejak Tahun 2001, tegas Bey",0
"Kabar yang beredar seputar rencana kenaikan gaji Presiden dan Wakil Presiden Republik Indonesia dipastikan merupakan hoaks atau kabar bohong Kepastian tersebut terungkap setelah Menteri Keuangan Sri Mulyani Indrawati menegaskan hal tersebut dihadapan para jurnalis di Istana Kepresidenan Bogor, Jawa Barat Itu tidak ada dan belum pernah dibahas, ujarnya Saat memberikan keterangan mengenai pertemuan Presiden Joko Widodo dengan delegasi Asian Infrastructure Investment Bank (AIIB), dirinya mendapatkan pertanyaan mengenai hal itu Menkeu menjelaskan bahwa saat ini memang banyak beredar informasi maupun dokumen yang dibuat seolah-olah berasal dari institusi pemerintah Yang dikatakan Menpan dalam media sosial itu adalah hoaks Di media sosial sekarang ini banyak sekali informasi dan dokumen yang dibuat seperti mirip dari pemerintah dan dipublikasikan, ucapnya Sebelumnya, beredar luas di media sosial mengenai rencana kenaikan gaji Presiden dan Wakil Presiden RI Dalam isu tersebut, disebut bahwa presiden akan diusulkan untuk menerima gaji hingga sebesar Rp 553422694 per bulan Adapun wakil presiden disebut-sebut diusulkan untuk menerima gaji sebesar Rp 368948462 per bulan",0
"Kabar yang beredar seputar rencana kenaikan gaji Presiden dan Wakil Presiden Republik Indonesia dipastikan merupakan hoaks atau kabar bohong Kepastian tersebut terungkap setelah Menteri Keuangan Sri Mulyani Indrawati menegaskan hal tersebut di hadapan para jurnalis di Istana Kepresidenan Bogor, Jawa Barat Itu tidak ada dan belum pernah dibahas, ujarnya pada Senin, 12 Maret 2018 Saat memberikan keterangan mengenai pertemuan Presiden Joko Widodo dengan delegasi Asian Infrastructure Investment Bank (AIIB), dirinya mendapatkan pertanyaan mengenai hal itu Menkeu menjelaskan bahwa saat ini memang banyak beredar informasi maupun dokumen yang dibuat seolah-olah berasal dari institusi pemerintah Yang dikatakan Menpan (dalam media sosial) itu adalah hoaks adalah memang seperti itu Di media sosial sekarang ini banyak sekali informasi dan dokumen yang dibuat seperti mirip dari pemerintah dan dipublikasikan, ucapnya Sebelumnya, beredar luas di media sosial mengenai rencana kenaikan gaji Presiden dan Wakil Presiden RI Dalam isu tersebut, disebut bahwa presiden akan diusulkan untuk menerima gaji hingga sebesar Rp 553422694 per bulan Adapun wakil presiden disebut-sebut diusulkan untuk menerima gaji sebesar Rp 368948462 per bulan",0
"Akhir-akhir ini, beredar pemberitaan yang menyatakan akan ada kenaikan gaji Presiden dan Wakil Presiden RI yang cukup fantastis hingga mencapai setengah milyar Namun, ternyata kabar kenaikan gaji Presiden dan Wakil Presiden yang fantastis tersebut hanyalah berita hoaks (bohong) Menteri Keuangan, Sri Mulyani Indrawati menyatakan kabar yang beredar terkait kenaikan gaji Presiden dan Wakil Presiden yang akhir-akhir ini beredar adalah tida benar Itu tidak ada dan belum pernah dibahas, ujarnya kepada wartawan di Istana Bogor, saat memberikan keterangan mengenai pertemuan Presiden Joko Widodo dengan delegasi Asian Infrastructure Investment Bank (AIIB), Senin, (12/03/18) Sri Mulyani menjelaskan bahwa saat ini memang banyak beredar informasi maupun dokumen yang dibuat seolah-olah berasal dari institusi pemerintah Yang dikatakan Menpan (dalam media sosial) itu adalah hoaks adalah memang seperti itu Di media sosial sekarang ini banyak sekali informasi dan dokumen yang dibuat seperti mirip dari pemerintah dan dipublikasikan, ucapnya Sebelumnya, beredar luas di media sosial mengenai rencana kenaikan gaji Presiden dan Wakil Presiden RI Dalam isu tersebut, disebut bahwa presiden akan diusulkan untuk menerima gaji hingga sebesar Rp 553422694 per bulan Adapun wakil presiden disebut-sebut diusulkan untuk menerima gaji sebesar Rp 368948462 per bulan",0
"Rancangan peraturan pemerintah (RPP) tentang Gaji dan Tunjangan Pegawai Negeri Sipil (PNS), menyeret nama Jokowi Menteri Keuangan Sri Mulyani membantah gaji presiden diusulkan naik hingga Rp 553 juta per bulan seperti yang muncul dalam RPP tersebut Itu tidak ada dan belum pernah dibahas, dan menurut saya yang disampaikan Menpan bahwa itu hanya hoaks, tegas Sri Mulyani di Istana Bogor, Senin (12/3/2018) Sri Mulyani memaparkan jika saat ini, gaji pokok presiden sekitar Rp30 juta per bulan Gaji itu melonjak drastis dengan perhitungan berbasis indeks 1:12698 antara gaji PNS pangkat terendah dengan yang tertinggi Indeks penghasilan presiden disimulasikan mencapai Rp 96000, sehingga akan memperoleh penghasilan Rp 553,4 juta per bulannya Berdasarkan perhitungan yang beredar di sosial media, gaji pejabat negara juga naik seperti wakil presiden menjadi Rp 368,9 juta per bulan dari sebelumnya gaji pokok sebesar Rp20 juta karena berindeks penghasilan Rp 64000 Namun, Sri Mulyani kembali menegaskan pemerintah hingga kini belum membahas rencana menaikan gaji presiden Sekarang ini banyak sekali informasi-informasi yang dibuat, dan dokumen dokumen yang dibuat seperti mirip dengan pemerintah kemudian dipublikasikan, jelas mentri terbaik di dunia ini Sri Mulyani mengaku tidak pernah ada pembahasan mengenai hal itu sama sekali",0
"Kabar yang beredar seputar rencana kenaikan gaji Presiden dan Wakil Presiden Republik Indonesia dipastikan merupakan hoaks atau kabar bohong Kepastian tersebut terungkap setelah Menteri Keuangan Sri Mulyani Indrawati menegaskan hal tersebut di hadapan para jurnalis di Istana Kepresidenan Bogor, Jawa Barat ?Itu tidak ada dan belum pernah dibahas,? ujarnya pada Senin, 12 Maret 2018 Saat memberikan keterangan mengenai pertemuan Presiden Joko Widodo dengan delegasi Asian Infrastructure Investment Bank (AIIB), dirinya mendapatkan pertanyaan mengenai hal itu Menkeu menjelaskan bahwa saat ini memang banyak beredar informasi maupun dokumen yang dibuat seolah-olah berasal dari institusi pemerintah, seperti dikutip dari rilis Deputi Bidang Protokol, Pers, dan Media Sekretariat, Bey Machmudin ?Yang dikatakan Menpan (dalam media sosial) itu adalah hoaks adalah memang seperti itu Di media sosial sekarang ini banyak sekali informasi dan dokumen yang dibuat seperti mirip dari pemerintah dan dipublikasikan,? ucapnya Sebelumnya, beredar luas di media sosial mengenai rencana kenaikan gaji Presiden dan Wakil Presiden RI Dalam isu tersebut, disebut bahwa presiden akan diusulkan untuk menerima gaji hingga sebesar Rp 553422694 per bulan Adapun wakil presiden disebut-sebut diusulkan untuk menerima gaji sebesar Rp 368948462 per bulan",0
"Gunung Agung erupsi untuk pertama kali pada 21 November 2017. Letusan terjadi pada pukul 17.05 Wita. Asap teramati bertekanan sedang dengan warna kelabu tebal dan dengan ketinggian maksimum sekitar 700 m di atas puncak. Abu letusan bertiup lemah ke arah Timur-Tenggara. Masyarakat diminta tetap tenang dan selalu mengikuti rekomendasi PVMBG. Gunung Agung yang terletak di Kabupaten Karangasem Provinsi Bali ini kembali erupsi pada Sabtu 25 November 2017 pukul 17.30 Wita. Abu bertekanan sedang setinggi 1.500 m keluar di atas puncak Gunung Agung. Ini merupakan erupsi kedua. Kepala Pusat Data Informasi dan Humas Badan Nasional Penanggulangan Bencana (BNPB) Sutopo Purwo Nugroho mengatakan, erupsi secara visual teramati dari daerah Culik dan Batulompeh ke arah Barat- Barat daya, asap kelabu-kehitaman tekanan sedang. Dia menuturkan, status Gunung Agung tetap Siaga (level 3). Hingga kemudian, Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menaikkan status Gunung Agung dari Siaga atau level 3 menjadi Awas atau level 4 pada Senin 27 November 2017. Jumlah pengungsi akibat erupsi Gunung Agung, mencapai 10.950 jiwa. Mereka berasal dari wilayah yang masuk zona berbahaya. Aktivitas Gunung Agung di Bali yang terus meningkat mengakibatkan Bandara I Gusti Ngurah Rai ditutup. Communication and Legal Section Bandara I Gusti Ngurah Rai, Arie Ahsanurrohim, mengonfirmasi penutupan bandara berlaku selama 24 jam.‎ ""Berdasarkan Notam, bandara ditutup pukul 07.15 Wita hingga pukul 07.15 Wita esok hari nanti. Penutupan mulai pagi hari ini sampai esok hari. Dengan kata lain 24 jam,"" kata Arie, Senin 27 November 2017. Menurut dia, penutupan bandara itu oleh karena abu vulkanik Gunung Agung telah menutup air space di bandara hingga dua level. Imbasnya, penerbangan domestik dan luar negeri pun terganggu, ada yang ditunda dan dibatalkan. Akibat penutupan ini, sejumlah penerbangan juga dialihkan pendaratannya ke bandara-bandara terdekat. Seperti Juanda, Makassar, Lombok, dan Kupang. Gunung Agung terus erupsi berulang kali hingga akhirnya, status tanggap darurat Gunung Agung dicabut. Keputusan itu diambil dalam rapat terbatas yang dipimpin langsung Presiden Joko Widodo atau Jokowi di Wisma Wedhapura Sanur, Denpasar, Bali pada Jumat 22 Desember 2017. Jokowi pun memaparkan alasan pencabutan status darurat bencana Gunung Agung itu. ""Karena sudah tidak diperlukan lagi,"" kata Presiden, Jumat malam. Kendati begitu, dia menjamin pengungsi tetap akan ditangani dengan baik. Hal-hal yang berkaitan dengan bencana erupsi Gunung Agung sudah disiapkan dengan baik. ""Pengungsi tetap ditangani dengan baik. Proses-proses yang berkaitan dengan Gunung Agung nanti jika dilihat akan erupsi, step-step manajemen evakuasi sudah disiapkan. Keselamatan tetap utama,"" ujar Jokowi.  Presiden Jokowi menegaskan, status Gunung Agung masih Awas atau berada di Level IV. Radius zona bahaya berada 8-10 kilometer dari puncak kawah Gunung Agung. ""Jangan sampai di-image-kan seluruh Bali (berstatus Awas),"" kata dia. Tak lama setelah pencabutan status, Gunung Agung meletus lagi pada Sabtu 23 Desember sore dan Minggu 24 Desember pagi pukul 10.05 Wita, dengan mengeluarkan asap kelabu tebal. Tinggi kolom abu vulkanik sekitar 2.500 meter di atas puncak kawah mengarah ke timur laut. Kepala Pusat Data Informasi dan Humas Badan Nasional Penanggulangan Bencana (BNPB) Sutopo Purwo Nugroho mengatakan erupsi hanya berlangsung sesaat, sekitar 10 menit. Namun, dua erupsi terakhir menurut dia tak perlu dikhawatirkan. ""Tidak ada dampak merusak dari kedua erupsi tersebut. Aktivitas masyarakat di Bali normal. Justru banyak masyarakat di sekitar Bali menikmati erupsi. Tidak ada kepanikan di masyarakat. Saat ini masyarakat sudah teredukasi dengan cukup baik mengenai erupsi dan ancaman dari Gunung Agung,"" ujar Sutopo dalam keterangan tertulis yang diterima Liputan6.com, Minggu 24 Desember 2017.",0
"Jakarta, CNN Indonesia -- Menteri BUMN Erick Thohir resmi menunjuk Basuki Tjahaja Purnama alias Ahok sebagai Komisaris Utama PT Pertamina (Persero). ""Basuki Tjahaja Purnama Komisaris Utama di Pertamina. Didampingi oleh pak Wamen BUMN Budi Gunadi Sadikin jadi Wakil Komisaris Utama di Pertamina,"" ujarnya, Jumat (22/11). Selain dua nama di atas, Erick juga menyodorkan Emma Sri Martini, eks direktur utama Telkomsel. Emma ditunjuk menjadi Direktur Keuangan Pertamina menggantikan Pahala Nugraha Mansury. Pergantian Pahala di Pertamina, sambung Erick, berkaitan dengan tugas barunya di PT Bank Tabungan Negara (Persero) Tbk. Pahala akan dibantu oleh Chandra Hamzah sebagai Komisaris Utama BTN. Erick mengklaim nama-nama tersebut di atas sudah melalui Tim Penilai Akhir (TPA). ""Saya hanya menyebutkan yang sudah melalui TPA. Yang tidak melalui TPA, saya tidak bisa komentar,"" tegas dia. Nama-nama pejabat baru Pertamina tersebut akan dilakukan segera pada Jumat ini atau paling lambat Senin (25/11). ""Pertamina bukan Tbk, jadi bisa disegerakan hari ini atau Senin,"" terang Erick.Sementara, pergantian pejabat BTN akan segera dilakukan melalui Rapat Umum Pemegang Saham (RUPS) pada akhir bulan ini.",0
"Dosen Fakultas Kedokteran Hewan IPB, Yusuf Ridwan, menyatakan, kantong plastik kresek berwarna hitam mengandung zat karsinogen dan zat pewarna yang bisa tercampur dengan daging. Akibat kontaminasi zat ini dapat menyebabkan kanker dalam waktu lama. Sebelumnya, Pusat Data dan Informasi Persatuan Rumah Sakit Seluruh Indonesia (PERSSI) dan Badan Pengawas Obat dan Makanan (BPOM) sudah mengeluarkan peringatan agar masyarakat tidak menggunakan tas kresek berwarna untuk membungkus makanan siap santap.",0
"Jakarta - Dua anggota TNI, Serda N dan Serda DA, ditusuk orang tak dikenal saat terlibat keributan di tempat biliar di Jalan Raya Bogor KM 30, Cimanggis, Depok. Akibat kejadian itu, Serda N dan Serda DA harus dirawat di RSPAD Gatot Subroto.

""Ya benar, memang telah terjadi penusukan kepada anggota Kodam Jaya,"" kata Kapendam Jaya Kolonel (Inf) Kristomei Sianturi kepada detikcom, Jumat (8/6/2018).

Kristomei menjelaskan peristiwa itu terjadi pada Kamis (7/6) pukul 03.30 WIB. Dua anggota TNI itu mengalami luka tusuk di bagian perut.

""Luka tusuk perut bagian kiri yang Serda DA, kemudian Serda N luka tusuk bagian kanan dan itu dibawa ke RSPAD,"" jelas dia.

Kristomei belum menjelaskan soal detail keributan yang terjadi di tempat biliar itu. Dia akan berkoordinasi dengan pihak kepolisian untuk mencari penyebab kejadian dan pelaku penusukan.

""Itu kita lagi telusuri apa penyebabnya, saksi-saksi sedang diselidiki oleh pihak kepolisian, apa sih yang menyebabkan perkelahian itu, siapa saja saksinya dan dari mana, harus kita kejar orangnya, pelakunya,"" imbuh dia.",0
"Akui Tembak Jatuh Pesawat Ukraina, Iran Tuai Gelombang Protes",0
"Jakarta, CNN Indonesia -- Ratusan pedemo berunjuk rasa di Ibu Kota Teheran memprotes keteledoran militer Iran yang telah menembak jatuh pesawat komersial Ukraina secara tak sengaja hingga menewaskan seluruh 176 penumpang. Protes selama akhir pekan lalu itu dilaporkan diikuti ratusan pedemo terutama kelompok pelajar. Video yang tersebar di media sosial menunjukkan para pedemo berkumpul di alun-alun Azadi di pusat kota sambil meneriakkan slogan-slogan anti-pemerintah Iran. Bentrokan antara pedemo dan aparat keamanan juga dikabarkan tak terelakkan. Video yang tersebar di media sosial bahkan menunjukkan aparat keamanan menembakkan gas air mata hingga peluru hidup untuk meredam para pemrotes. ""Mereka (pemerintah) telah berbohong bahwa musuh kami adalah Amerika! Musuh kami yang sebenarnya ada di sini,"" teriak para pedemo. Video yang didapat Associated Press menunjukkan kerumunan demonstran berhamburan melarikan diri dari Azadi Square ketika tabung gas air mata dilemparkan ke arah mereka. Sambil terisak-isak dan batuk, para pedemo berupaya menghindari asap.  ""Mereka menembakkan gas air mata ke orang-orang! Alun-alun Azadi! Kematian bagi diktaktor!"" kata seorang wanita dalam video itu menggunakan bahasa Farsi. Sejumlah foto dan video lainnya memperlihatkan genangan darah berlumuran di beberapa bagian trotoar. Unjuk rasa tersebut berlangsung setelah Korps Garda Revolusi atau angkatan bersenjata Iran mengakui telah menembak jatuh Ukraine International Airlines akibat human error pada pekan lalu. Kepolisian Iran menampik bahwa aparatnya telah bertindak represif dalam meredam unjuk rasa. Kepala Polisi Teheran, Jenderal Hossein Rahimi, membantah bahwa aparatnya menggunakan senjata dan melepaskan tembakan selama menangani demo.",0
Komandan ISIS Afrika Tewas karena Serangan Udara,0
"Jakarta, CNN Indonesia -- Pasukan gabungan Afrika dilaporkan berhasil menewaskan tokoh ISIS Afrika Barat, Amir Khalifa Umar. Dia disebut sebagai salah satu pentolan kelompok teror tersebut yang dicari-cari sejak lama. Seperti dilansir Associated Press, Senin (13/1), menurut Kepala Penerangan Satuan Tugas Gabungan Multinasional Afrika, Kolonel Timothy Antigha, Umar tewas dalam serangan udara yang menargetkan sebuah lokasi persembunyian ISIS Afrika Barat di Tunbums Sabon, dekat Danau Chad. ""Kami menggelar operasi terhadap ISIS Afrika Barat dan pengikutnya yang melakukan kekerasan di Basin Danau Chad,"" kata Antigha. Antigha mengatakan, Umar disebut sebagai orang yang menduduki posisi ketiga terkuat di kelompok tersebut. Dia mengatakan tiga tokoh ISIS Afrika Barat juga meninggal dalam serangan udara terpisah. Pasukan Gabungan Afrika terdiri dari Benin, Kamerun, Chad, Niger dan Nigeria. Mereka berusaha menumpas kelompok ekstremis Boko Haram di Nigeria dan ISIS Afrika Barat di sekitar Danau Chad.",0
"Jakarta, CNN Indonesia -- Katib Aam Pengurus Besar Nahdlatul Ulama (PBNU) Yahya Cholil Staquf dijadwalkan hadir sebagai pembicara dalam pertemuan tingkat tinggi agama-agama Ibrahim di Vatikan, 14-17 Januari 2020. Yahya Cholil menjadi salah satu dari enam tokoh wakil dunia Islam yang diundang untuk memberikan kontribusi pemikiran tentang gerakan bersama untuk perdamaian dunia. ""Sebenarnya ini undangan kedua ke Vatikan sejak saya bertemu Paus bulan September tahun lalu,"" kata Gus Yahya dalam keterangan tertulis, Senin (13/1). Menurut Gus Yahya, pertemuan kali ini diinisiasi oleh ""Multi-Faith Neighbours Network"", Jaringan Tetangga Antaragama, sebuah organisasi Amerika yang diawaki oleh Imam Mohamed Magid, Imam Eksekutif All Dulles Area Muslim Society Center (Pusat Komunitas Muslim Wilayah Dulles) di Sterling, Virginia, Amerika Serikat. Selain itu, ada Pastor Bob Roberts, pendiri Gereja Northwood di Keller, Texas, AS; dan Rabbi David Saperstein, Presiden World Union for Progressive Judaism (Perserikatan Yahudi Progresif Seluruh Dunia). ""Tokoh-tokoh dari tiga agama Ibrahim (Islam, Kristen, dan Yahudi) akan bertemu dan bermusyawarah untuk membangun gerakan bersama bagi perdamaian,"" ujar Gus Yahya, yang juga Duta Gerakan Pemuda Ansor untuk Dunia Islam. Masing-masing agama akan diwakili enam tokoh. Dari kalangan Islam, selain KH Yahya Cholil Staquf, akan hadir Syaikh Abdul Karim Khasawneh, Grand Mufti Yordania; Syaikh Abdullah Bin Bayah dari Dewan Fatwa Uni Emirat Arab; Sayyed Yousif Al Khoei, Direktur Pusat Studi Akademik Syiah di Inggris; Imam Hassan Qazwini dari Institut Islam Amerika di Michigan; dan Ingrid Mattson, profesor dari University of Western Ontario, Kanada. Sedangkan kalangan Kristen diwakili antara lain Kardinal Miguel Angel Ayuso Guixot, Presiden Pontifical Council for Interreligious Dialogue (Dewan Kepausan untuk Dialog Antaragama) dan PThomas K. Johnson, Duta Besar World Evangelical Alliance untuk Vatikan dan untuk Humanitarian Islam. Yahudi diwakili Chief Rabbi David Rosen, Direktur Internasional untuk Masalah-masalah Agama dari American Jewish Committee beserta sejumlah Rabbi senior dari Amerika, DAN Italia. Penyelenggara menyatakan bahwa partisipasi Gus Yahya dalam Pertemuan Tingkat Tinggi ini mutlak diperlukan. Dalam surat undangan kepada Gus Yahya, Pastor Bob Roberts atas nama Multi-Faith Neighbours Network mengatakan, ""Kepemimpinan Anda yang mendunia dalam Humanitarian Islam dan kegigihan Anda untuk mewujudkan tindakan-tindakan nyata akan sangat memperkaya Abrahamic Faiths Initiative serta implementasi dan dampak global."" Gus Yahya sendiri akan membawa wawasan-wawasan tentang cita-cita peradaban mulia yang terkandung dalam pembukaan UUD 1945, beserta rencana-rencana strategis yang telah dibangun di lingkungan Nahdlatul Ulama.

""Dialog antaragama tidak boleh lagi hanya berhenti dengan bertukar kata-kata manis dari kutipan-kutipan kitab suci dan pernyataan tokoh-tokoh suci. Sudah terlalu lama umat manusia menunggu para tokoh agama bicara sejujur-jujurnya tentang masalah yang sedang menimpa umat manusia dewasa ini, termasuk permusuhan dan konflik yang bengis di antara kelompok berbeda agama,"" kata mantan Anggota Dewan Pertimbangan Presiden ini.",0
"Jakarta, CNN Indonesia -- Pemerintah Sri Lanka memberlakukan kembali jam malam dan larangan terhadap penggunaan platform media sosial. Hal itu dilakukan sebagai upaya untuk menghentikan penyebaran rumor, setelah bentrokan terjadi antara kelompok-kelompok warga sipil di Negombo. Jam malam diberlakukan di daerah Negombo sampai pukul 7 pagi waktu setempat. Negombo merupakan wilayah utara ibukota negara yang juga menjadi tempat salah satu pemboman saat Minggu Paskah lalu. Pemboman oleh militan Islam yang menewaskan lebih dari 250 orang itu telah menimbulkan kekhawatiran bahwa Muslim bisa menjadi sasaran kekerasan komunal. Dalam pemberitaan sebelumnya, Presiden Sri Lanka Maithripala Sirisena telah memberlakukan larangan bagi dua kelompok Islam yang dicurigai berada di balik rencana pemboman pada Minggu Paskah di Sri Lanka. Kedua kelompok itu ialah National Thawheedh Jamaath (NTJ) dan Jamathei Millathu Ibrahim (JMI). Larangan aktivitas kedua kelompok itu berlaku dibawah peraturan darurat yang mulai berlaku sepekan setelah peristiwa bom Paskah. Para pejabat keamanan mengatakan NTJ dicurigai sebagai kelompok utama yang melakukan serangan.",0
"Microsoft resmi menghentikan dukungan terhadap Windows 7 pada Selasa (14/1) hari ini, Artinya, Microsoft akan berhenti menyediakan pembaruan dan tambahan keamanan untuk sistem operasi yang telah berusia 11 tahun tersebut.

Dilansir dari CNN, perubahan itu akan mempengaruhi ratusan juta orang karena lebih dari sepertiga PC menggunakan Windows 7.

Menurut NetMarketShare, jumlah itu hanya sedikit lebih rendah dari jumlah pengguna Windows 10. Sistem operasi PC paling populer itu tercatat ada di hampir separuh dari komputer pribadi dunia. Menurut angka terbaru Microsoft, Windows 10 digunakan pada 900 juta perangkat. Pengguna Windows 7 masih dapat menggunakan komputer mereka setelah hari ini. ""Tetapi Microsoft memperingatkan mereka akan berada pada risiko yang lebih besar untuk virus dan malware,"" demikian pengumuman Microsoft.

Perusahaan mengimbau pengguna untuk meningkatkan sistem operasi ke Windows 10 seharga US$139 atau membeli perangkat baru yang menjalankan Windows 10 jika komputer mereka lebih dari tiga tahun.

Sebelumnya, Microsoft menawarkan upgrade gratis dari Windows 7 ke Windows 10 ketika Microsoft meluncurkan sistem operasi terbaru lebih dari empat tahun lalu. Seperti pembuat sistem operasi lain, Microsoft secara teratur mengakhiri dukungan untuk perangkat lunak yang sudah ketinggalan zaman. Ia berhenti mendukung Windows 8 pada 2016 dan Windows XP pada 2014.

Windows 10 diluncurkan pada 2015 dan menyertakan beberapa pembaruan untuk Windows 8, meski sebagian besar mendapat ejekan. Hal itu termasuk perubahan tampilan, kemampuan untuk menggunakan asisten suara Cortana dan peningkatan fitur keamanan.",0
Indosat Bantah Kirimkan SMS Waspada Reuni 212,0
"akarta - Indosat Ooredoo membantah kalau pihaknya menyebarkan SMS yang yang mengusik Reuni 212 di Monas, Jakarta, tadi pagi, Minggu (2/11/2018). Dari SMS yang beredar tersebut, terpampang nama Indosat Ooredoo di layar ponsel bagian kiri atas sebagai penanda menggunakan layanan operator seluler yang identik warna kuning dan merah itu. Ketika dikonfirmasi kepada Indosat Ooredoo, mereka membantahnya. Hal itu disampaikan oleh Group Head Corporate Communications Indosat Turina Farouk dalam pernyataan kepada detikINET. ""Setelah kami lakukan investigasi. SMS broadcast tersebut tidak dikirimkan oleh Indosat,"" kata Turina. Semua ini bermula pada sejumlah jurnalis yang meliput Reuni 212 dari berbagai media mendapat SMS 'misterius' soal aksi tersebut. Meski berasal dari berbagai media, mereka punya satu kesamaan, yaitu menggunakan operator seluler yang sama. Berikut bunyi SMS yang diterima : ""Waspadai Reuni Alumni 212 ditunggangi HTI."" Ada SMS 'Waspada Reuni 212 Ditunggangi HTI' di Sekitar MonasFoto: screenshot layar ponsel SMS itu dikirim oleh 212 DAMAI. Tak ada keterangan nomor dari pengirim. SMS itu hanya diterima oleh mereka yang meliput di sekitar Monas. Belum diketahui apakah ada juga peserta Reuni 212 yang menerima SMS yang sama. Sejumlah peserta Reuni 212 yang ditemui mengaku tak mendapat SMS tersebut, meski memang mereka menggunakan operator seluler yang berbeda",0
"Hoax, Kapuspen TNI: Laporan OPM Soal Korban TNI Hanya Propaganda",0
"Viral, Iklan Hago Diprotes Gara-gara Dianggap Lecehkan Guru",0
